mt_main_poi_id	mt_poi_cate3_name	poi_name	brand_name
60773680	其他烧烤	亿达肉串	亿达肉串 
60783934	其他火锅	铜火锅	铜火锅 
60788524	其他烧烤	名羊天下	名羊天下 
60792609	其他火锅	牛气冲天牛杂火锅（总店）	牛气冲天牛杂火锅 
60794156	其他烧烤	最新奥尔良烤鸡腿鸡翅	最新奥尔良烤鸡腿鸡翅 
60797216	其他西餐	Happy  Restaurant	Happy  Restaurant 
60798753	其他烧烤	味时尚烧烤水吧	味时尚烧烤水吧 
60805935	其他西餐	麦客西餐（中西餐，披萨）	麦客西餐 
60805939	其他火锅	忆乡大锅台	忆乡大锅台 
60806439	其他烧烤	毕三姐烤冷面	毕三姐烤冷面 
60806439	其他烧烤	毕三姐烤冷面	毕三姐烤冷面&煎饼果子&手抓饼 
60807968	其他西餐	摩登经典（霍山店）	摩登经典 
60813625	其他烧烤	伊春烧烤王	伊春烧烤王 
60822822	其他火锅	红昭天园	红昭天园 
60837175	其他火锅	二飞火锅	二飞火锅 
60839722	其他烧烤	新味道全羊馆	新味道全羊馆 
60839722	其他烧烤	新味道全羊馆	新味道全羊 
60843305	其他火锅	王婆大虾（荟萃路店）	王婆大虾 
60854584	其他烧烤	地摊烤肉馆	地摊烤肉馆 
60861221	其他烧烤	一家烤鱼店	一家烤鱼店 
60863798	其他火锅	火锅本色（火鍋本色堅尼地城）	火锅本色 
60878652	其他火锅	和福顺养生焖锅	和福顺养生焖锅 
60883251	其他火锅	徐记藏书羊肉	徐记藏书羊肉 
60886839	其他烧烤	老牌千里香烧烤城	老牌千里香烧烤城 
60888362	其他西餐	Mr Nice好好先生餐厅（五角场店）	Mr Nice好好先生餐厅 
60888362	其他西餐	Mr Nice好好先生餐厅（五角场店）	MrNice 
60888891	其他西餐	丹尼斯贝乐西餐厅	丹尼斯贝乐西餐厅 
60888891	其他西餐	丹尼斯贝乐西餐厅	丹尼斯·贝乐 
60888891	其他西餐	丹尼斯贝乐西餐厅	丹尼斯贝乐 
60890919	其他火锅	官氏热气羊肉	官氏热气羊肉 
60899621	其他火锅	歪串串（凤溪店）	歪串串 
60917043	其他火锅	大厨房自助鱼锅总店（学府街店）	大厨房自助鱼锅总店 
60924202	其他火锅	品悦食尚火锅	品悦食尚火锅 
60927807	其他火锅	李先生私房火锅	李先生私房火锅 
60928818	其他火锅	梁山羊庄	梁山羊庄 
60936497	其他火锅	虾吃虾涮（印象新城店）	虾吃虾涮 
60936497	其他火锅	虾吃虾涮（印象新城店）	虾吃虾涮虾火锅 
60948781	其他烧烤	红房子烧烤	红房子烧烤 
60950305	其他烧烤	强子烧烤	强子烧烤 
60951359	其他火锅	潘记大铁锅	潘记大铁锅 
60951359	其他火锅	潘记大铁锅	潘记大铁锅大骨汤海鲜咸泡饭 
60954933	其他烧烤	盼社儿辣子鸡.柴禾烤肉总店	盼社儿辣子鸡.柴禾烤肉总店 
60956985	其他烧烤	小胖烧烤	小胖烧烤 
60957503	其他烧烤	北滨烤全羊	北滨烤全羊 
60964643	其他烧烤	馋嘴猫烤肉拌饭	馋嘴猫烤肉拌饭 
60970274	其他烧烤	宏利来烤肉（黑记烤肉）	宏利来烤肉 
60980018	其他烧烤	老房子烧烤	老房子烧烤 
60984626	其他西餐	加州阳光艺术餐厅	加州阳光艺术餐厅 
60985135	其他火锅	鸿记煌三汁焖锅（东阿店）	鸿记煌三汁焖锅 
60989242	其他日本菜	小满寿司酸奶	小满寿司酸奶 
60992312	其他火锅	胡牛腩	胡牛腩 
60993325	其他烧烤	蒙香原烧烤	蒙香原烧烤 
60993826	其他火锅	朝天门老火锅	朝天门老火锅 
60999979	其他火锅	鱼鼎记	鱼鼎记 
61008691	其他火锅	全牛老火锅	全牛老火锅 
61019955	其他火锅	四川乐山大佛麻辣涮串	四川乐山大佛麻辣涮串 
61023541	其他烧烤	木槿花正宗韩式自助烤肉	木槿花正宗韩式自助烤肉 
61040434	其他火锅	阿大铁锅柴鸡	阿大铁锅柴鸡 
61044540	其他西餐	夏途法餐厅	夏途法餐厅 
61045560	其他烧烤	布鲁斯堡海鲜烧烤进口啤酒屋	布鲁斯堡海鲜烧烤进口啤酒屋 
61050671	其他火锅	星期6火锅	星期6火锅 
61051699	其他日本菜	淳一日本料理	淳一日本料理 
61051699	其他日本菜	淳一日本料理	淳一料理店 
61051699	其他日本菜	淳一日本料理	淳日本料理屋 
61058861	其他火锅	将军涮（东坝店）	将军涮 
61060385	其他火锅	湾仔水上自助火锅餐厅	湾仔水上自助火锅餐厅 
61061431	其他火锅	流河镇独一处火锅鸡	流河镇独一处火锅鸡 
61061948	其他烧烤	和洋烧烤海鲜排挡石锅鱼	和洋烧烤海鲜排挡石锅鱼 
61065511	其他火锅	满天星火锅	满天星火锅 
61079337	其他火锅	淼鑫猪肚鸡（沧江路店）	淼鑫猪肚鸡 
61080864	其他火锅	桃金娘骨汤粉面烫	桃金娘骨汤粉面 
61080864	其他火锅	桃金娘骨汤粉面烫	桃金娘骨汤粉面烫 
61080890	其他西餐	洛与洛兰披萨餐厅	洛与洛兰披萨餐厅 
61085493	其他烧烤	乐山刘记卤菜店	乐山刘记卤菜店分店 
61085493	其他烧烤	乐山刘记卤菜店	乐山刘记卤菜店 
61088059	其他火锅	渝宏辣小妹	渝宏辣小妹 
61088060	其他火锅	0048香辣虾（上蔡店）	0048香辣虾 
61105972	其他自助餐	牛皇叔	牛皇叔 
61108523	其他烧烤	海天music主题烤肉	海天music主题烤肉 
61109039	其他西餐	新天地西餐咖啡	新天地西餐咖啡 
61109553	其他火锅	胡哥辣子鸡	胡哥辣子鸡 
61114677	其他火锅	塞外风情园	塞外风情园 
61121336	其他火锅	正宗富源酸菜猪脚火锅	正宗富源酸菜猪脚火锅 
61124390	其他火锅	大红袍火锅	大红袍火锅 
61125424	其他火锅	鸡煲王（福永新田分店）	鸡煲王 
61127990	其他火锅	牛腩山筋头巴脑一锅香	牛腩山筋头巴脑一锅香 
61129535	其他火锅	土灶炖公鸡	土灶炖公鸡 
61132591	其他火锅	世和板栗养生鸡（嘉祥路店）	世和板栗养生鸡 
61136678	其他西餐	哈萨里披萨店（前旗店）	哈萨里披萨店 
61139261	其他火锅	宏利园紫铜火锅	宏利园紫铜火锅 
61140286	其他烧烤	蒙古碳烤羊腿羊排	蒙古碳烤羊腿羊排 
61146419	其他火锅	老街坊串串火锅	老街坊串串火锅 
61149478	其他烧烤	黄记外卖烧烤	黄记外卖烧烤 
61159740	其他火锅	铭门正品火锅	铭门正品火锅 
61172031	其他烧烤	八色烤肉	八色烤肉 
61174049	其他烧烤	纸厂老李烧烤城（岳城店）	纸厂老李烧烤城 
61175604	其他烧烤	后时代四季烧烤	后时代四季烧烤 
61184821	其他火锅	锅二代	锅二代 
61188397	其他西餐	焗芝恋（闵行交大）	焗芝恋 
61189408	其他火锅	肉食者	肉食者 
61209904	其他火锅	鑫晟火锅	鑫晟火锅 
61219105	其他火锅	皇朝香辣虾	皇朝香辣虾 
61223731	其他火锅	炙口福煲仔饭	炙口福煲仔饭 
61224739	其他日本菜	藤之屋日式料理	藤之屋日式料理 
61224760	其他烧烤	悦丰自助烤肉	悦丰自助烤肉 
61230901	其他火锅	黑头羊架子肉土火锅	黑头羊架子肉土火锅 
61234990	其他火锅	義氣涮肉	義氣涮肉 
61241661	其他火锅	珑裕园海鲜火锅烧烤（张家窝店）	珑园海鲜火锅烧烤 
61241661	其他火锅	珑裕园海鲜火锅烧烤（张家窝店）	珑裕园海鲜火锅烧烤 
61253940	其他火锅	辣魔方	辣魔方 
61254460	其他火锅	重庆过江龙火锅	重庆过江龙火锅 
61258029	其他火锅	正宗沧州火锅鸡	正宗沧州火锅鸡 
61265210	其他火锅	奔跑吧火锅（咸阳店）	奔跑吧火锅 
61265210	其他火锅	奔跑吧火锅（咸阳店）	奔跑吧火锅外卖 
61270310	其他自助餐	内丘刘氏火锅店	内丘刘氏火锅店 
61270310	其他自助餐	内丘刘氏火锅店	刘氏火锅店 
61275431	其他西餐	心语杰披萨店	心语杰披萨店 
61279525	其他烧烤	花果山烧烤	花果山烧烤 
61287201	其他火锅	秦淮鸭锅	秦淮鸭锅 
61289790	其他火锅	凤华阁食府	凤华阁食府 
61297469	其他烧烤	渔味烤鱼烧烤	渔味烤鱼烧烤 
61297967	其他火锅	马丽烧羊肉羊杂	马丽烧羊肉羊杂 
61314336	其他火锅	福气到脊骨火锅	福气到脊骨火锅 
61320508	其他火锅	同心坊铜火锅	同心坊铜火锅 
61325092	其他火锅	美食每刻火锅	美食每刻火锅 
61325100	其他火锅	小肥牛	小肥牛 
61338924	其他烧烤	奔跑烤肉拌饭	奔跑烤肉拌饭 
61353262	其他火锅	泡泡火锅店	泡泡火锅店 
61361447	其他西餐	友缘茶餐吧	友缘茶餐吧 
61380390	其他烧烤	海岸活海鲜烤吧	海岸活海鲜烤吧 
61390142	其他烧烤	立波烧烤园	立波烧烤园 
61395237	其他火锅	北漂滋补骨头锅	北漂滋补骨头锅 
61401383	其他火锅	正东祥羊蝎子	正东祥羊羯子 
61401383	其他火锅	正东祥羊蝎子	正东祥羊蝎子 
61402402	其他火锅	重庆刘一手火锅（金城路店）	重庆刘一手火锅 
61404991	其他火锅	N9微火锅	N9微火锅 
61412136	其他火锅	永裕烧烤铜锅涮	永裕烧烤铜锅涮 
61415718	其他火锅	香八方养生火锅	香八方养生火锅 
61438758	其他火锅	万源特色汤锅	万源特色汤锅 
61439794	其他火锅	德蜀楼火锅	德蜀楼 
61439794	其他火锅	德蜀楼火锅	德蜀楼火锅 
61440807	其他烧烤	哏都青年音乐·酒廊（佟楼店）	哏都青年音乐·酒廊 
61440807	其他烧烤	哏都青年音乐·酒廊（佟楼店）	哏都串吧 
61449015	其他火锅	吹得神汤锅·干锅排档	吹得神汤锅·干锅排档 
61474596	其他烧烤	川味海鲜烧烤	川味海鲜烧烤 
61474596	其他烧烤	川味海鲜烧烤	专外卖海鲜烧烤 
61478705	其他日本菜	狸小路居酒屋	狸小路居酒屋 
61482810	其他火锅	香八方自助火锅	香八方自助火锅 
61502754	其他烧烤	尕小子揪片子烧烤空间	尕小子揪片子烧烤空间 
61516578	其他火锅	祥顺缘羊骨居	祥顺缘羊骨居 
61521698	其他西餐	大享牛排餐厅	大享牛排餐厅 
61521698	其他西餐	大享牛排餐厅	大享餐厅 
61522223	其他火锅	陈氏干锅香辣虾	陈氏干锅香辣虾 
61525306	其他西餐	华宇天都国际酒店茶楼	华宇天都国际酒店茶楼 
61528376	其他火锅	大杂烩火锅	大杂烩火锅 
61533490	其他火锅	重庆石锅鱼老火锅	重庆石锅鱼老火锅 
61536036	其他烧烤	望京小腰	望京小腰 
61536054	其他烧烤	西域秘烤	西域秘烤 
61564717	其他烧烤	魔法师音乐烤吧	魔法师音乐烤吧 
61582125	其他烧烤	约克动力烤吧	约克动力烤吧 
61603114	其他烧烤	香香缘烧烤店	香香缘烧烤店 
61603133	其他自助餐	意家之煮自助餐厅	意家之煮 
61603133	其他自助餐	意家之煮自助餐厅	意家之煮 海鲜肥牛自助烤肉 火锅 
61603133	其他自助餐	意家之煮自助餐厅	意家之煮自助餐厅 
61605155	其他火锅	三人行欢乐火锅	三人行欢乐火锅 
61606703	其他火锅	浪漫雪全味自助涮烤吧	浪漫雪全味自助涮烤吧 
61612862	其他日本菜	今多屋精致料理	今多屋日本料理 
61612862	其他日本菜	今多屋精致料理	今多屋精致料理 
61619503	其他烧烤	天窝烤全羊	天窝烤全羊 
61623601	其他烧烤	老韩阳串坊	老韩阳串坊 
61625637	其他烧烤	西昌火焱火盆烧烤	西昌火焱火盆烧烤 
61635378	其他烧烤	一元串吧	一元串吧 
61643050	其他火锅	食味	食味 
61644074	其他火锅	旺旺火锅城	旺旺火锅城 
61647674	其他烧烤	蒙古烤羊腿	蒙古烤羊腿 
61647674	其他烧烤	蒙古烤羊腿	蒙古刚子烤羊腿 
61653804	其他日本菜	丸顶居酒屋	丸顶居酒屋 
61657916	其他火锅	鸭掌门特色火锅（卢氏店）	鸭掌门特色火锅 
61663012	其他烧烤	嗨嗨烧烤	嗨嗨烧烤 
61668671	其他烧烤	小井屋蚝味坊（镇中路店）	小井屋蚝味坊 
61676323	其他火锅	隐巷阁	隐巷阁 
61680421	其他日本菜	鱻岛寿司	鱻岛寿司 
61680421	其他日本菜	鱻岛寿司	鲜岛寿司 
61685031	其他烧烤	金滏山自助烤肉火锅（临泉店）	金滏山自助烤肉火锅 
61695802	其他火锅	百味缘火锅	百味缘火锅 
61699897	其他火锅	张大师鸭爪爪火锅	张大师鸭爪爪火锅 
61701930	其他烧烤	老高烧烤夜市	老高烧烤夜市 
61716786	其他西餐	欣百艺手工披萨西餐吧（华苑店）	欣百艺手工披萨西餐吧 
61716786	其他西餐	欣百艺手工披萨西餐吧（华苑店）	欣百艺餐厅 
61718308	其他火锅	三分世界火锅	三分世界火锅 
61724471	其他烧烤	宁夏特色烤全羊（白）	宁夏特色烤全羊 
61726526	其他火锅	铭记火锅	铭记蜀道串串香 
61726526	其他火锅	铭记火锅	铭记火锅 
61732151	其他日本菜	小新寿司	小新寿司 
61734177	其他火锅	重庆渝禾庄火锅（剑阁分店）	重庆渝禾庄火锅 
61734197	其他火锅	九宫煮	九宫煮 
61736228	其他火锅	盛香时尚火锅	盛香时尚火锅 
61736252	其他自助餐	家常自助素拌面 自助拨鱼子	家常自助素拌面 自助拨鱼子 
61740323	其他火锅	天美楼	天美楼 
61740328	其他烧烤	麻辣串串	麻辣串串 
61741869	其他火锅	多味片片鱼水上烧	多味片片鱼水上烧 
61742393	其他烧烤	家宝烧烤炒饭	家宝烧烤炒饭 
61742897	其他火锅	新绛火锅	新绛火锅 
61745983	其他烧烤	味惑龙虾	味惑兄弟龙虾 
61745983	其他烧烤	味惑龙虾	味惑龙虾 
61748009	其他烧烤	奇煜烤肉拌饭	奇煜烤肉拌饭 
61748528	其他西餐	罗威那9元比萨欢乐餐厅	罗威那9元比萨欢乐餐厅 
61752100	其他火锅	回忆老味火锅	回忆老火锅店 
61752100	其他火锅	回忆老味火锅	回忆老味火锅 
61755686	其他火锅	一锅香牛宴	一锅香牛宴 
61765949	其他火锅	姥家大锅台（木机厂店）	大锅台 
61765949	其他火锅	姥家大锅台（木机厂店）	姥家大锅台 
61780780	其他火锅	上品居羊主题餐厅	上品居羊主题餐厅 
61782304	其他西餐	香吧哩餐吧	香吧哩餐吧 
61782304	其他西餐	香吧哩餐吧	香吧喱 
61785378	其他烧烤	蓑衣莊	蓑衣莊 
61787937	其他烧烤	韩国纸上烤肉城	韩国纸上烤肉城 
61800761	其他烧烤	原味斋	原味斋 
61810981	其他火锅	传奇铜锅羊肉馆（东方龙城店）	传奇铜锅羊肉馆 
61823785	其他西餐	Frankie’s（南山店）	Frankie's 
61823785	其他西餐	Frankie’s（南山店）	frankie&apos;s 
61823785	其他西餐	Frankie’s（南山店）	Frankie’s Houhai 
61823785	其他西餐	Frankie’s（南山店）	Frankie’s 
61828409	其他火锅	蒙古铜锅涮	蒙古铜锅涮 
61828924	其他火锅	鑫旺鸡煲（东海店）	鑫旺鸡煲 
61833522	其他日本菜	热海日式料理（生力美食广场店）	热海日式料理 
61839670	其他烧烤	土耳其烤肉饭（闽江店）	土耳其烤肉饭 
61840182	其他西餐	战斗鸡排	战斗鸡排 
61842210	其他火锅	重庆鸡公煲肥羊火锅	重庆鸡公煲肥羊火锅 
61846331	其他火锅	姥家大锅台	姥家大锅台 
61851953	其他火锅	火锅超市	火锅超市 
61855531	其他日本菜	海寿司（忠孝店）	海寿司 
61859130	其他火锅	水煮活鱼	水煮活鱼 
61860140	其他烧烤	圣保罗烤肉拌饭	圣保罗烤肉拌饭 
61870383	其他西餐	小犇牛西餐厅	小犇牛西餐厅 
61873976	其他火锅	阿香婆麻辣烫	阿香婆麻辣烫 
61876024	其他火锅	辣小妹重庆火锅	辣小妹重庆火锅 
61877046	其他火锅	佰人王串串香火锅（丰产路店）	佰人王串串香火锅 
61877046	其他火锅	佰人王串串香火锅（丰产路店）	麻辣森林串串香火锅 
61880103	其他烧烤	那些年餐厅	那些年餐厅 
61880619	其他西餐	羅米餐厅	羅米餐厅 
61882656	其他火锅	水寨芋儿鸡、兔	水寨芋儿鸡、兔 
61886258	其他火锅	善生坊七虾客	善生坊七虾客 
61890364	其他火锅	冬瓜园生态美食	冬瓜园生态美食 
61891381	其他火锅	御香源餐厅	御香源餐厅 
61892917	其他火锅	杨林顺风火锅	杨林顺风火锅 
61898539	其他烧烤	1942香辣炸鸡饭烤肉拌饭	1942香辣炸鸡饭烤肉拌饭 
61898539	其他烧烤	1942香辣炸鸡饭烤肉拌饭	香辣炸鸡饭1942 
61900585	其他火锅	陕北横山铁锅炖羊肉	陕北横山铁锅炖羊肉 
61902634	其他火锅	艺叔山珍菌养生馆	艺叔山珍菌养生馆 
61910820	其他烧烤	无名小店	无名小店 
61921586	其他烧烤	兄弟地锅鸡	兄弟地锅鸡 
61923117	其他日本菜	焙亲小点	焙亲小点 
61929253	其他烧烤	卡卡烧烤广场	卡卡烧烤广场 
61929273	其他火锅	张大师鸭爪爪特色火锅（隆昌店）	张大师鸭爪爪特色火锅 
61949217	其他烧烤	重庆烤鱼烤肉馆	重庆烤鱼烤肉馆 
61952294	其他烧烤	小五哥烤肉拌饭	小五哥烤肉拌饭 
61953322	其他火锅	重庆烧鸡公	重庆烧鸡公 
61994797	其他火锅	巴蜀涮毛肚（静宁北路店）	巴蜀涮毛肚 
62000424	其他自助餐	恒达饭店	恒达饭店 
62013755	其他火锅	香辣虾	香辣虾 
62013755	其他火锅	香辣虾	金色香辣虾 
62014766	其他火锅	凯凯烧烤	凯凯烧烤 
62018864	其他自助餐	汉釜宫韩式自助烤肉火锅	汉釜宫韩式自助烤肉火锅 
62020903	其他火锅	魏记羊肉	魏记羊肉 
62020903	其他火锅	魏记羊肉	魏大妈土灶火锅 
62030646	其他火锅	小串大爱（厂汗板店）	小串大爱 
62031678	其他烧烤	鸡排联盟	鸡排联盟 
62042420	其他烧烤	大熙达	大熙达 
62042938	其他火锅	柘城蒸羊肉	柘城蒸羊肉 
62045482	其他火锅	纸包鲜	纸包鲜 
62048572	其他烧烤	大明烧烤部落	大明烧烤部落 
62051104	其他火锅	怡江南时尚火锅馆	秀水时尚火锅 
62051104	其他火锅	怡江南时尚火锅馆	怡江南时尚火锅馆 
62054197	其他火锅	荣记私房菜馆	荣记私房菜馆 
62057770	其他烧烤	唐徐村庄	唐徐村庄 
62064949	其他火锅	首釜年糕火锅（六合时代广场店）	首釜年糕火锅 
62066471	其他烧烤	烧烤时代	烧烤时代 
62076195	其他火锅	牛得很黄牛肉养生汤锅	牛得很黄牛肉养生汤锅 
62082344	其他烧烤	根据地	根据地 
62105916	其他火锅	韩香福脊骨火锅（圣乔维斯店）	韩香福脊骨火锅 
62107434	其他火锅	魏老香火锅	魏老香火锅 
62112563	其他火锅	家的味道自选涮吧	家的味道自选涮吧 
62127907	其他烧烤	汉瑞斯韩式养生烤肉（安国店）	汉瑞斯 
62127907	其他烧烤	汉瑞斯韩式养生烤肉（安国店）	汉瑞斯韩式养生烤肉 
62135078	其他日本菜	藤原寿司（新华店）	藤原寿司 
62140194	其他日本菜	里本寿司	里本寿司 
62143266	其他火锅	麻辣小屋艺术火锅（邯郸店）	麻辣小屋艺术火锅 
62145832	其他日本菜	艾尚炸猪排	艾尚炸猪排 
62146344	其他日本菜	良木奶茶寿司	良木奶茶寿司 
62146344	其他日本菜	良木奶茶寿司	良禾奶茶 
62146868	其他火锅	邛崃平落肉羊张	邛崃平落肉羊张 
62159658	其他烧烤	东北地摊烤肉	东北地摊烤肉 
62163756	其他火锅	老龚火锅店	老龚火锅店 
62166304	其他火锅	佰味嘉香鸡煲	佰味嘉香鸡煲 
62170421	其他火锅	久味香驴肉火锅城	久味香驴肉火锅城 
62173503	其他西餐	LA ONE	LA ONE 
62173998	其他烧烤	我做的烤肉店（桥下店）	我做的烤肉店 
62175534	其他日本菜	晶崴酒店日本料理餐厅	晶崴酒店日本料理餐厅 
62185765	其他自助餐	汉斯	汉斯 
62189365	其他烧烤	锦州特色烧烤	锦州特色烧烤 
62191918	其他日本菜	千禾寿司	千禾寿司 
62201636	其他烧烤	阿郎烧烤餐厅	阿郎烧烤餐厅 
62204216	其他火锅	林海源火锅	林海源火锅 
62206756	其他烧烤	铁板海鲜烧烤	铁板烧 
62206756	其他烧烤	铁板海鲜烧烤	鲜鱼汤 
62206756	其他烧烤	铁板海鲜烧烤	铁板海鲜烧烤 
62206756	其他烧烤	铁板海鲜烧烤	铁板VS海鲜烧烤 
62210855	其他火锅	重庆鸡公煲	重庆鸡公煲 
62212400	其他火锅	香满园冒菜	香满园冒菜 
62222117	其他烧烤	龙虾先生	龙虾先生 
62229288	其他火锅	思百勺火锅	思百勺火锅 
62243643	其他火锅	客缘好食	客缘好食 
62253365	其他火锅	巴蜀味道火锅	巴蜀味道火锅 
62273830	其他火锅	嘛啦啦（南区店）	嘛啦啦 
62278451	其他烧烤	肯德基风味炸鸡	肯德基风味炸鸡 
62278463	其他烧烤	陈记烤全羊	陈记烤全羊 
62295356	其他日本菜	回转寿司	回转寿司 
62296886	其他火锅	《0048》香辣虾主题餐厅（菏泽总店）	0048香辣虾 
62296886	其他火锅	《0048》香辣虾主题餐厅（菏泽总店）	《0048》香辣虾主题餐厅 
62311712	其他日本菜	一丁烤肉（观澜湖新城店）	一丁炭烤 
62311712	其他日本菜	一丁烤肉（观澜湖新城店）	一丁烤肉 
62313254	其他火锅	乐翻天麻辣空间火锅	乐翻天麻辣空间火锅 
62324008	其他火锅	老十七火锅（近铁广场店）	老十七火锅 
62327594	其他烧烤	柒五龙虾（簋街店）	柒五龙虾 
62327595	其他火锅	红发29元活鱼自助锅	红发29元活鱼自助锅 
62341937	其他火锅	老妈米线（苏宁清江广场店）	老妈米线 
62357794	其他烧烤	热火功夫麻辣烫烧烤	热火功夫麻辣烫烧烤 
62358315	其他火锅	众友火锅	众友火锅 
62363437	其他火锅	金明藏书羊肉老店	金明藏书羊肉老店 
62385468	其他自助餐	顺风肥牛	顺风肥牛 
62388514	其他日本菜	彩之香海鲜料理（绿地福朋店）	彩之香海鲜料理 
62388514	其他日本菜	彩之香海鲜料理（绿地福朋店）	彩香 
62392121	其他火锅	虾吃虾涮（杨镇店）	虾吃虾涮 
62392614	其他日本菜	三屿亭寿喜烧	三屿亭寿喜烧 
62395190	其他火锅	馔（zhuan）城火锅	馔（zhuan）城火锅 
62396713	其他烧烤	食米香烤肉拌饭	食米香烤肉拌饭 
62416684	其他火锅	馨瑞重庆老火锅	馨瑞重庆老火锅 
62422330	其他烧烤	味香情太空舱果木烤吧（万科店）	味香情太空舱果木烤吧 
62423863	其他西餐	卡岸手抓主题餐吧	卡岸手抓主题餐吧 
62424360	其他火锅	孝义老诚一锅羊蝎子	孝义老诚一锅羊蝎子 
62426425	其他烧烤	酷乐迪音乐烤吧	酷乐迪音乐烤吧 
62427427	其他火锅	云尖冒菜	云尖冒菜 
62427966	其他自助餐	福联大饭店餐厅	福联大饭店餐厅 
62427966	其他自助餐	福联大饭店餐厅	福联大饭店 
62432049	其他火锅	健晟星期天火锅店（九阳路店）	健晟星期天火锅店 
62445865	其他火锅	重庆四大爷火锅	重庆四大爷火锅 
62450464	其他西餐	钻石云天茶餐厅	钻石云天茶餐厅 
62462758	其他火锅	清和家宴鸭爪爪疯狂鸭火锅（珠江路店）	清和家宴鸭爪爪疯狂鸭火锅 
62463778	其他火锅	鲁西南铜锅烤肉	鲁西南铜锅烤肉 
62464822	其他火锅	重庆德庄火锅	重庆德庄火锅 
62468908	其他日本菜	日式料理	日式料理 
62471456	其他火锅	四川火锅	四川火锅 
62474023	其他火锅	奥特卡西火锅城	奥特卡西火锅城 
62474556	其他烧烤	日私夜享（银河系餐厅）	日私夜享 
62474556	其他烧烤	日私夜享（银河系餐厅）	?私夜享(银河系餐厅) 
62475047	其他自助餐	动感啵啵自助	动感啵啵自助 
62475575	其他烧烤	江州烧烤	江州烧烤 
62499111	其他烧烤	红翻天烤吧	红翻天烤吧 
62519094	其他火锅	重庆磁器口老火锅	重庆磁器口老火锅 
62519613	其他火锅	重庆鸡公煲	重庆鸡公煲 
62544166	其他火锅	Walawala	Walawala 
62548790	其他烧烤	密都碳烤羊腿	密都碳烤羊腿 
62553403	其他火锅	黄家铺牛肉火锅店（池尾店）	黄家铺牛肉火锅店 
62565673	其他日本菜	元气寿司	元气寿司 
62574899	其他火锅	沙坪坝洁运火锅店	沙坪坝洁运火锅店 
62574911	其他日本菜	意大利面乌冬面料理	意大利面乌冬面料理 
62575398	其他烧烤	小苹果烤肉拌饭	小苹果烤肉拌饭 
62577448	其他西餐	蘭庭主题餐吧	蘭庭主题餐吧 
62580030	其他烧烤	阿根廷烤肉饭	阿根廷烤肉饭 
62608189	其他火锅	碧水源涮锅	碧水源涮锅 
62609203	其他火锅	牛天下涮牛肚	牛天下涮牛肚 
62610239	其他火锅	有家火锅店	有家火锅店 
62613296	其他火锅	魏老香（延庆店）	魏老香 
62630203	其他火锅	馋嘴猴三汁焖锅饭（老山俏恒育店）	馋嘴猴三汁焖锅饭 
62639397	其他火锅	酸汤乌鱼府养生板栗鸡	酸汤乌鱼府养生板栗鸡 
62640419	其他烧烤	尚品宫韩式自助纸上烧烤	尚品宫韩式自助纸上烧烤 
62641979	其他火锅	小宝香辣虾	小宝香辣虾 
62642980	其他西餐	天母盛鑫花园餐厅（中山店）	天母盛鑫花园餐厅 
62655777	其他火锅	鲜煮艺时尚火锅	鲜煮艺时尚火锅 
62659367	其他烧烤	穆沙烤羊肉	穆沙烤羊肉 
62661930	其他火锅	冰冻大锅肉	冰冻大锅肉 
62661930	其他火锅	冰冻大锅肉	名羊天下冰炖大锅肉店 
62677294	其他烧烤	重庆烧烤	重庆烧烤 
62678322	其他火锅	围鼎火锅（区府店）	围鼎火锅 
62682422	其他火锅	中山南斋菜火锅	中山南斋菜火锅 
62694701	其他烧烤	69欢乐烧烤吧	69欢乐烧烤吧 
62695206	其他火锅	海南羊庄（峡山店）	海南羊庄 
62701355	其他火锅	农家小菜馆	农家小菜馆 
62702880	其他火锅	老街坊民间香锅	老街坊民间香锅 
62712125	其他烧烤	云牛部落	云牛部落 
62732595	其他烧烤	东北东征烧烤	东北东征烧烤 
62735650	其他自助餐	紫京国际大酒店自助餐	紫京国际大酒店自助餐 
62741800	其他烧烤	陈记烧烤夜啤港（二分店）	陈记烧烤夜啤港 
62746404	其他火锅	杨大姐火锅	杨大姐火锅 
62750498	其他火锅	祥云季季红一锅香	祥云季季红一锅香 
62750498	其他火锅	祥云季季红一锅香	季季红火锅城 
62753577	其他火锅	张大师鸭爪爪特色火锅	张大师鸭爪爪特色火锅 
62753577	其他火锅	张大师鸭爪爪特色火锅	张大师鸭抓抓特色火锅 
62754087	其他烧烤	时光音乐烤吧	时光音乐烤吧 
62757692	其他火锅	吃川堂火锅	吃川堂火锅 
62774573	其他火锅	鼎峰自助火锅骨头锅	鼎峰自助火锅 
62774573	其他火锅	鼎峰自助火锅骨头锅	鼎峰自助火锅骨头锅 
62774573	其他火锅	鼎峰自助火锅骨头锅	鼎峰生态火锅 
62774573	其他火锅	鼎峰自助火锅骨头锅	鼎峰骨头锅自助 
62780712	其他烧烤	红城瓷鱼/碳烧猪蹄	红城瓷鱼/碳烧猪蹄 
62787898	其他烧烤	旺仔烧烤	旺仔烧烤 
62793018	其他烧烤	妈妈咪娅土耳其烤肉	妈妈咪娅土耳其烤肉 
62804768	其他火锅	西灶火锅城	西灶火锅城 
62810927	其他西餐	橘食记	橘食记 
62812466	其他火锅	嘿辣川味火锅	嘿辣川味火锅 
